HL [00:01:13.237,121] <inf> sd_logger: SD write: 4096 B in 8423 us, ~486 KB/s, buf 120/32768
HL [00:01:13.252,929] <inf> sd_logger: SD write: 4096 B in 8117 us, ~504 KB/s, buf 56/32768
HL [00:01:13.269,653] <inf> sd_logger: SD write: 4096 B in 8820 us, ~464 KB/s, buf 8/32768
HL [00:01:13.285,003] <inf> sd_logger: SD write: 4096 B in 8148 us, ~502 KB/s, buf 236/32768
HL [00:01:13.298,553] <inf> sd_logger: SD write: 4096 B in 7874 us, ~520 KB/s, buf 38/32768
HL [00:01:13.316,558] <inf> sd_logger: SD write: 4096 B in 8484 us, ~482 KB/s, buf 60/32768
HL [00:01:13.330,078] <inf> sd_logger: SD write: 4096 B in 7233 us, ~566 KB/s, buf 178/32768
HL [00:01:13.347,991] <inf> sd_logger: SD write: 4096 B in 8331 us, ~491 KB/s, buf 108/32768
HL [00:01:13.360,015] <inf> sd_logger: SD write: 4096 B in 7232 us, ~566 KB/s, buf 40/32768
HL [00:01:13.378,234] <inf> sd_logger: SD write: 4096 B in 7507 us, ~545 KB/s, buf 40/32768
HL [00:01:13.394,500] <inf> sd_logger: SD write: 4096 B in 7782 us, ~526 KB/s, buf 28/32768
HL [00:01:13.411,560] <inf> sd_logger: SD write: 4096 B in 7843 us, ~522 KB/s, buf 46/32768
HL [00:01:13.429,016] <inf> sd_logger: SD write: 4096 B in 8606 us, ~475 KB/s, buf 22/32768
HL [00:01:13.443,328] <inf> sd_logger: SD write: 4096 B in 8667 us, ~472 KB/s, buf 86/32768
HL [00:01:13.458,068] <inf> sd_logger: SD write: 4096 B in 7996 us, ~512 KB/s, buf 4/32768
HL [00:01:13.474,639] <inf> sd_logger: SD write: 4096 B in 7965 us, ~514 KB/s, buf 194/32768
HL [00:01:13.489,776] <inf> sd_logger: SD write: 4096 B in 6927 us, ~591 KB/s, buf 10/32768
HL [00:01:13.507,385] <inf> sd_logger: SD write: 4096 B in 8209 us, ~498 KB/s, buf 18/32768
HL [00:01:13.521,636] <inf> sd_logger: SD write: 4096 B in 7935 us, ~516 KB/s, buf 86/32768
HL [00:01:13.538,879] <inf> sd_logger: SD write: 4096 B in 7690 us, ~532 KB/s, buf 40/32768
HL [00:01:13.555,358] <inf> sd_logger: SD write: 4096 B in 7568 us, ~541 KB/s, buf 28/32768
HL [00:01:13.574,676] <inf> sd_logger: SD write: 4096 B in 9003 us, ~454 KB/s, buf 184/32768
HL [00:01:13.589,050] <inf> sd_logger: SD write: 4096 B in 8209 us, ~498 KB/s, buf 100/32768
HL [00:01:13.603,881] <inf> sd_logger: SD write: 4096 B in 8118 us, ~504 KB/s, buf 104/32768
HL [00:01:13.621,704] <inf> sd_logger: SD write: 4096 B in 9064 us, ~451 KB/s, buf 80/32768
HL [00:01:13.636,932] <inf> sd_logger: SD write: 4096 B in 8392 us, ~488 KB/s, buf 44/32768
HL [00:01:13.659,118] <inf> sd_logger: SD write: 4096 B in 12482 us, ~328 KB/s, buf 6/32768
HL [00:01:13.668,731] <inf> sd_logger: SD write: 4096 B in 7751 us, ~528 KB/s, buf 168/32768
HL [00:01:13.686,676] <inf> sd_logger: SD write: 4096 B in 9034 us, ~453 KB/s, buf 162/32768
HL [00:01:13.700,714] <inf> sd_logger: SD write: 4096 B in 7751 us, ~528 KB/s, buf 194/32768
HL [00:01:13.719,451] <inf> sd_logger: SD write: 4096 B in 8361 us, ~489 KB/s, buf 0/32768
HL [00:01:13.732,604] <inf> sd_logger: SD write: 4096 B in 6805 us, ~601 KB/s, buf 28/32768
HL [00:01:13.750,488] <inf> sd_logger: SD write: 4096 B in 8453 us, ~484 KB/s, buf 88/32768
HL [00:01:13.764,038] <inf> sd_logger: SD write: 4096 B in 7233 us, ~566 KB/s, buf 190/32768
HL [00:01:13.782,104] <inf> sd_logger: SD write: 4096 B in 8453 us, ~484 KB/s, buf 172/32768
HL [00:01:13.795,593] <inf> sd_logger: SD write: 4096 B in 7904 us, ~518 KB/s, buf 48/32768
HL [00:01:13.813,201] <inf> sd_logger: SD write: 4096 B in 7324 us, ~559 KB/s, buf 222/32768
HL [00:01:13.829,010] <inf> sd_logger: SD write: 4096 B in 8362 us, ~489 KB/s, buf 52/32768
HL [00:01:13.845,123] <inf> sd_logger: SD write: 4096 B in 8270 us, ~495 KB/s, buf 34/32768
HL [00:01:13.860,076] <inf> sd_logger: SD write: 4096 B in 8179 us, ~500 KB/s, buf 10/32768
HL [00:01:13.877,197] <inf> sd_logger: SD write: 4096 B in 8087 us, ~506 KB/s, buf 26/32768
HL [00:01:13.890,838] <inf> sd_logger: SD write: 4096 B in 7172 us, ~571 KB/s, buf 122/32768
HL [00:01:13.908,233] <inf> sd_logger: SD write: 4096 B in 8362 us, ~489 KB/s, buf 156/32768
HL [00:01:13.921,752] <inf> sd_logger: SD write: 4096 B in 7752 us, ~528 KB/s, buf 22/32768
HL [00:01:13.939,605] <inf> sd_logger: SD write: 4096 B in 7691 us, ~532 KB/s, buf 132/32768
HL [00:01:13.957,946] <inf> sd_logger: SD write: 4096 B in 7873 us, ~520 KB/s, buf 30/32768
HL [00:01:13.972,900] <inf> sd_logger: SD write: 4096 B in 7202 us, ~568 KB/s, buf 156/32768
HL [00:01:13.988,739] <inf> sd_logger: SD write: 4096 B in 8087 us, ~506 KB/s, buf 42/32768
HL [00:01:14.003,051] <inf> sd_logger: SD write: 4096 B in 7416 us, ~552 KB/s, buf 122/32768
HL [00:01:14.019,927] <inf> sd_logger: SD write: 4096 B in 7293 us, ~561 KB/s, buf 94/32768
HL [00:01:14.037,384] <inf> sd_logger: SD write: 4096 B in 7660 us, ~534 KB/s, buf 172/32768
HL [00:01:14.055,114] <inf> sd_logger: SD write: 4096 B in 8423 us, ~486 KB/s, buf 80/32768
HL [00:01:14.069,000] <inf> sd_logger: SD write: 4096 B in 7965 us, ~514 KB/s, buf 204/32768
HL [00:01:14.084,625] <inf> sd_logger: SD write: 4096 B in 6897 us, ~593 KB/s, buf 190/32768
HL [00:01:14.102,142] <inf> sd_logger: SD write: 4096 B in 8515 us, ~481 KB/s, buf 2/32768
HL [00:01:14.119,842] <inf> sd_logger: SD write: 4096 B in 8149 us, ~502 KB/s, buf 172/32768
HL [00:01:14.135,345] <inf> sd_logger: SD write: 4096 B in 8819 us, ~464 KB/s, buf 22/32768
HL [00:01:14.150,085] <inf> sd_logger: SD write: 4096 B in 8453 us, ~484 KB/s, buf 48/32768
HL [00:01:14.170,867] <inf> sd_logger: SD write: 4096 B in 12207 us, ~335 KB/s, buf 16/32768
HL [00:01:14.184,417] <inf> sd_logger: SD write: 4096 B in 9582 us, ~427 KB/s, buf 90/32768
HL [00:01:14.198,272] <inf> sd_logger: SD write: 4096 B in 6866 us, ~596 KB/s, buf 40/32768
HL [00:01:14.216,796] <inf> sd_logger: SD write: 4096 B in 9796 us, ~418 KB/s, buf 74/32768
HL [00:01:14.231,842] <inf> sd_logger: SD write: 4096 B in 8179 us, ~500 KB/s, buf 24/32768
HL [00:01:14.246,429] <inf> sd_logger: SD write: 4096 B in 7568 us, ~541 KB/s, buf 146/32768
HL [00:01:14.265,502] <inf> sd_logger: SD write: 4096 B in 9644 us, ~424 KB/s, buf 238/32768
HL [00:01:14.283,691] <inf> sd_logger: SD write: 4096 B in 11475 us, ~356 KB/s, buf 4/32768
HL [00:01:14.296,844] <inf> sd_logger: SD write: 4096 B in 8575 us, ~477 KB/s, buf 20/32768
HL [00:01:14.310,882] <inf> sd_logger: SD write: 4096 B in 7233 us, ~566 KB/s, buf 170/32768
HL [00:01:14.330,474] <inf> sd_logger: SD write: 4096 B in 9704 us, ~422 KB/s, buf 142/32768
